cod_ibge,municipio,ano,pib_valor
2207777,Patos do Piauí - PI,2021,64629
2207793,Pau D'Arco do Piauí - PI,2018,27193
2207793,Pau D'Arco do Piauí - PI,2019,29440
2207793,Pau D'Arco do Piauí - PI,2020,31697
2207793,Pau D'Arco do Piauí - PI,2021,33612
2207801,Paulistana - PI,2018,205700
2207801,Paulistana - PI,2019,221361
2207801,Paulistana - PI,2020,252235
2207801,Paulistana - PI,2021,267709
2207850,Pavussu - PI,2018,29984
2207850,Pavussu - PI,2019,31459
2207850,Pavussu - PI,2020,35504
2207850,Pavussu - PI,2021,37693
2207900,Pedro II - PI,2018,320879
2207900,Pedro II - PI,2019,343480
2207900,Pedro II - PI,2020,356419
2207900,Pedro II - PI,2021,386275
2207934,Pedro Laurentino - PI,2018,24603
2207934,Pedro Laurentino - PI,2019,24398
2207934,Pedro Laurentino - PI,2020,27381
2207934,Pedro Laurentino - PI,2021,31322
2207959,Nova Santa Rita - PI,2018,36387
2207959,Nova Santa Rita - PI,2019,39022
2207959,Nova Santa Rita - PI,2020,44012
2207959,Nova Santa Rita - PI,2021,43931
2208007,Picos - PI,2018,1517796
2208007,Picos - PI,2019,1668488
2208007,Picos - PI,2020,1758645
2208007,Picos - PI,2021,1940259
2208106,Pimenteiras - PI,2018,85801
2208106,Pimenteiras - PI,2019,98070
2208106,Pimenteiras - PI,2020,104389
2208106,Pimenteiras - PI,2021,106973
2208205,Pio IX - PI,2018,173934
2208205,Pio IX - PI,2019,181913
2208205,Pio IX - PI,2020,207260
2208205,Pio IX - PI,2021,202627
2208304,Piracuruca - PI,2018,281075
2208304,Piracuruca - PI,2019,314114
2208304,Piracuruca - PI,2020,335082
2208304,Piracuruca - PI,2021,363522
2208403,Piripiri - PI,2018,718548
2208403,Piripiri - PI,2019,775097
2208403,Piripiri - PI,2020,903368
2208403,Piripiri - PI,2021,916771
2208502,Porto - PI,2018,90708
2208502,Porto - PI,2019,93054
2208502,Porto - PI,2020,101795
2208502,Porto - PI,2021,118547
2208551,Porto Alegre do Piauí - PI,2018,22741
2208551,Porto Alegre do Piauí - PI,2019,25069
2208551,Porto Alegre do Piauí - PI,2020,28847
2208551,Porto Alegre do Piauí - PI,2021,39212
2208601,Prata do Piauí - PI,2018,24620
2208601,Prata do Piauí - PI,2019,25126
2208601,Prata do Piauí - PI,2020,27297
2208601,Prata do Piauí - PI,2021,27584
2208650,Queimada Nova - PI,2018,75029
2208650,Queimada Nova - PI,2019,88698
2208650,Queimada Nova - PI,2020,119598
2208650,Queimada Nova - PI,2021,253485
2208700,Redenção do Gurguéia - PI,2018,73854
2208700,Redenção do Gurguéia - PI,2019,79130
2208700,Redenção do Gurguéia - PI,2020,87293
2208700,Redenção do Gurguéia - PI,2021,97930
2208809,Regeneração - PI,2018,185043
2208809,Regeneração - PI,2019,175538
2208809,Regeneração - PI,2020,218201
2208809,Regeneração - PI,2021,264514
2208858,Riacho Frio - PI,2018,37432
2208858,Riacho Frio - PI,2019,40450
2208858,Riacho Frio - PI,2020,44378
2208858,Riacho Frio - PI,2021,46279
2208874,Ribeira do Piauí - PI,2018,229984
2208874,Ribeira do Piauí - PI,2019,226864
2208874,Ribeira do Piauí - PI,2020,185657
2208874,Ribeira do Piauí - PI,2021,217390
2208908,Ribeiro Gonçalves - PI,2018,399050
2208908,Ribeiro Gonçalves - PI,2019,317266
2208908,Ribeiro Gonçalves - PI,2020,461223
2208908,Ribeiro Gonçalves - PI,2021,695855
2209005,Rio Grande do Piauí - PI,2018,50379
2209005,Rio Grande do Piauí - PI,2019,53902
2209005,Rio Grande do Piauí - PI,2020,57168
2209005,Rio Grande do Piauí - PI,2021,61491
2209104,Santa Cruz do Piauí - PI,2018,53011
2209104,Santa Cruz do Piauí - PI,2019,56346
2209104,Santa Cruz do Piauí - PI,2020,61612
2209104,Santa Cruz do Piauí - PI,2021,61011
2209153,Santa Cruz dos Milagres - PI,2018,34846
2209153,Santa Cruz dos Milagres - PI,2019,37236
2209153,Santa Cruz dos Milagres - PI,2020,41415
2209153,Santa Cruz dos Milagres - PI,2021,45472
2209203,Santa Filomena - PI,2018,322466
2209203,Santa Filomena - PI,2019,314127
2209203,Santa Filomena - PI,2020,498743
2209203,Santa Filomena - PI,2021,615987
2209302,Santa Luz - PI,2018,47512
2209302,Santa Luz - PI,2019,53270
2209302,Santa Luz - PI,2020,56392
2209302,Santa Luz - PI,2021,62480
2209351,Santana do Piauí - PI,2018,35555
2209351,Santana do Piauí - PI,2019,35995
2209351,Santana do Piauí - PI,2020,39168
2209351,Santana do Piauí - PI,2021,40807
2209377,Santa Rosa do Piauí - PI,2018,36934
2209377,Santa Rosa do Piauí - PI,2019,41750
2209377,Santa Rosa do Piauí - PI,2020,46466
2209377,Santa Rosa do Piauí - PI,2021,50228
2209401,Santo Antônio de Lisboa - PI,2018,61210
2209401,Santo Antônio de Lisboa - PI,2019,64131
2209401,Santo Antônio de Lisboa - PI,2020,71695
2209401,Santo Antônio de Lisboa - PI,2021,71849
2209450,Santo Antônio dos Milagres - PI,2018,14127
2209450,Santo Antônio dos Milagres - PI,2019,15474
2209450,Santo Antônio dos Milagres - PI,2020,16740
2209450,Santo Antônio dos Milagres - PI,2021,18051
2209500,Santo Inácio do Piauí - PI,2018,31540
2209500,Santo Inácio do Piauí - PI,2019,33638
2209500,Santo Inácio do Piauí - PI,2020,37600
2209500,Santo Inácio do Piauí - PI,2021,40377
2209559,São Braz do Piauí - PI,2018,32199
2209559,São Braz do Piauí - PI,2019,33905
2209559,São Braz do Piauí - PI,2020,40275
2209559,São Braz do Piauí - PI,2021,39471
2209609,São Félix do Piauí - PI,2018,27496
2209609,São Félix do Piauí - PI,2019,29205
2209609,São Félix do Piauí - PI,2020,30952
2209609,São Félix do Piauí - PI,2021,32116
2209658,São Francisco de Assis do Piauí - PI,2018,42321
2209658,São Francisco de Assis do Piauí - PI,2019,48034
2209658,São Francisco de Assis do Piauí - PI,2020,52643
2209658,São Francisco de Assis do Piauí - PI,2021,55545
2209708,São Francisco do Piauí - PI,2018,50842
2209708,São Francisco do Piauí - PI,2019,52669
2209708,São Francisco do Piauí - PI,2020,56606
2209708,São Francisco do Piauí - PI,2021,58406
2209757,São Gonçalo do Gurguéia - PI,2018,32271
2209757,São Gonçalo do Gurguéia - PI,2019,48017
2209757,São Gonçalo do Gurguéia - PI,2020,53774
2209757,São Gonçalo do Gurguéia - PI,2021,54607
2209807,São Gonçalo do Piauí - PI,2018,42045
2209807,São Gonçalo do Piauí - PI,2019,45105
2209807,São Gonçalo do Piauí - PI,2020,50796
2209807,São Gonçalo do Piauí - PI,2021,56735
2209856,São João da Canabrava - PI,2018,36046
2209856,São João da Canabrava - PI,2019,41389
2209856,São João da Canabrava - PI,2020,46888
2209856,São João da Canabrava - PI,2021,49321
2209872,São João da Fronteira - PI,2018,47047
2209872,São João da Fronteira - PI,2019,49592
2209872,São João da Fronteira - PI,2020,57407
2209872,São João da Fronteira - PI,2021,60925
2209906,São João da Serra - PI,2018,50049
2209906,São João da Serra - PI,2019,52625
2209906,São João da Serra - PI,2020,59565
2209906,São João da Serra - PI,2021,59723
2209955,São João da Varjota - PI,2018,30370
2209955,São João da Varjota - PI,2019,31417
2209955,São João da Varjota - PI,2020,34402
2209955,São João da Varjota - PI,2021,36648
2209971,São João do Arraial - PI,2018,51822
2209971,São João do Arraial - PI,2019,56360
2209971,São João do Arraial - PI,2020,62413
2209971,São João do Arraial - PI,2021,68235
2210003,São João do Piauí - PI,2018,228714
2210003,São João do Piauí - PI,2019,341871
2210003,São João do Piauí - PI,2020,448100
2210003,São João do Piauí - PI,2021,426951
2210052,São José do Divino - PI,2018,49105
2210052,São José do Divino - PI,2019,50567
2210052,São José do Divino - PI,2020,55966
2210052,São José do Divino - PI,2021,63753
2210102,São José do Peixe - PI,2018,33917
2210102,São José do Peixe - PI,2019,35952
2210102,São José do Peixe - PI,2020,39540
2210102,São José do Peixe - PI,2021,42836
2210201,São José do Piauí - PI,2018,57382
2210201,São José do Piauí - PI,2019,61055
2210201,São José do Piauí - PI,2020,68054
2210201,São José do Piauí - PI,2021,68075
2210300,São Julião - PI,2018,47826
2210300,São Julião - PI,2019,51222
2210300,São Julião - PI,2020,57801
2210300,São Julião - PI,2021,59534
2210359,São Lourenço do Piauí - PI,2018,32747
2210359,São Lourenço do Piauí - PI,2019,35698
2210359,São Lourenço do Piauí - PI,2020,40637
2210359,São Lourenço do Piauí - PI,2021,45315
2210375,São Luis do Piauí - PI,2018,19124
2210375,São Luis do Piauí - PI,2019,21836
2210375,São Luis do Piauí - PI,2020,24841
2210375,São Luis do Piauí - PI,2021,25332
2210383,São Miguel da Baixa Grande - PI,2018,21933
2210383,São Miguel da Baixa Grande - PI,2019,23399
2210383,São Miguel da Baixa Grande - PI,2020,25349
2210383,São Miguel da Baixa Grande - PI,2021,27272
2210391,São Miguel do Fidalgo - PI,2018,22824
2210391,São Miguel do Fidalgo - PI,2019,25377
2210391,São Miguel do Fidalgo - PI,2020,52349
2210391,São Miguel do Fidalgo - PI,2021,47464
2210409,São Miguel do Tapuio - PI,2018,133008
2210409,São Miguel do Tapuio - PI,2019,139950
2210409,São Miguel do Tapuio - PI,2020,150600
2210409,São Miguel do Tapuio - PI,2021,163378
2210508,São Pedro do Piauí - PI,2018,104412
2210508,São Pedro do Piauí - PI,2019,115369
2210508,São Pedro do Piauí - PI,2020,118795
2210508,São Pedro do Piauí - PI,2021,134821
2210607,São Raimundo Nonato - PI,2018,448349
2210607,São Raimundo Nonato - PI,2019,493420
2210607,São Raimundo Nonato - PI,2020,544992
2210607,São Raimundo Nonato - PI,2021,566178
2210623,Sebastião Barros - PI,2018,38285
2210623,Sebastião Barros - PI,2019,38448
2210623,Sebastião Barros - PI,2020,41734
2210623,Sebastião Barros - PI,2021,46712
2210631,Sebastião Leal - PI,2018,148952
2210631,Sebastião Leal - PI,2019,107410
2210631,Sebastião Leal - PI,2020,175971
2210631,Sebastião Leal - PI,2021,255415
2210656,Sigefredo Pacheco - PI,2018,65284
2210656,Sigefredo Pacheco - PI,2019,69317
2210656,Sigefredo Pacheco - PI,2020,75579
2210656,Sigefredo Pacheco - PI,2021,78161
2210706,Simões - PI,2018,259421
2210706,Simões - PI,2019,254299
2210706,Simões - PI,2020,284849
2210706,Simões - PI,2021,434444
2210805,Simplício Mendes - PI,2018,142240
2210805,Simplício Mendes - PI,2019,179019
2210805,Simplício Mendes - PI,2020,168913
2210805,Simplício Mendes - PI,2021,182823
2210904,Socorro do Piauí - PI,2018,31866
2210904,Socorro do Piauí - PI,2019,35459
2210904,Socorro do Piauí - PI,2020,40739
2210904,Socorro do Piauí - PI,2021,41067
2210938,Sussuapara - PI,2018,55341
2210938,Sussuapara - PI,2019,65564
2210938,Sussuapara - PI,2020,73054
2210938,Sussuapara - PI,2021,76888
2210953,Tamboril do Piauí - PI,2018,24344
2210953,Tamboril do Piauí - PI,2019,25807
2210953,Tamboril do Piauí - PI,2020,29914
2210953,Tamboril do Piauí - PI,2021,30388
2210979,Tanque do Piauí - PI,2018,26886
2210979,Tanque do Piauí - PI,2019,28628
2210979,Tanque do Piauí - PI,2020,32903
2210979,Tanque do Piauí - PI,2021,33181
2211001,Teresina - PI,2018,20968077
2211001,Teresina - PI,2019,22007482
2211001,Teresina - PI,2020,21608861
2211001,Teresina - PI,2021,23895231
2211100,União - PI,2018,365652
2211100,União - PI,2019,398717
2211100,União - PI,2020,407096
2211100,União - PI,2021,420316
2211209,Uruçuí - PI,2018,1702960
2211209,Uruçuí - PI,2019,1467236
2211209,Uruçuí - PI,2020,1912244
2211209,Uruçuí - PI,2021,2815208
2211308,Valença do Piauí - PI,2018,239087
2211308,Valença do Piauí - PI,2019,259904
2211308,Valença do Piauí - PI,2020,262551
2211308,Valença do Piauí - PI,2021,289656
2211357,Várzea Branca - PI,2018,37445
2211357,Várzea Branca - PI,2019,38812
2211357,Várzea Branca - PI,2020,46390
2211357,Várzea Branca - PI,2021,44540
2211407,Várzea Grande - PI,2018,32650
2211407,Várzea Grande - PI,2019,35449
2211407,Várzea Grande - PI,2020,39937
2211407,Várzea Grande - PI,2021,40995
2211506,Vera Mendes - PI,2018,25816
2211506,Vera Mendes - PI,2019,27014
2211506,Vera Mendes - PI,2020,29865
2211506,Vera Mendes - PI,2021,31077
2211605,Vila Nova do Piauí - PI,2018,29805
2211605,Vila Nova do Piauí - PI,2019,30395
2211605,Vila Nova do Piauí - PI,2020,35310
2211605,Vila Nova do Piauí - PI,2021,37035
2211704,Wall Ferraz - PI,2018,34038
2211704,Wall Ferraz - PI,2019,33832
2211704,Wall Ferraz - PI,2020,37450
2211704,Wall Ferraz - PI,2021,38008
2300101,Abaiara - CE,2018,87933
2300101,Abaiara - CE,2019,94460
2300101,Abaiara - CE,2020,108505
2300101,Abaiara - CE,2021,117971
2300150,Acarape - CE,2018,125559
2300150,Acarape - CE,2019,142409
2300150,Acarape - CE,2020,155396
2300150,Acarape - CE,2021,179994
2300200,Acaraú - CE,2018,567089
2300200,Acaraú - CE,2019,708010
2300200,Acaraú - CE,2020,838948
2300200,Acaraú - CE,2021,1020201
2300309,Acopiara - CE,2018,389055
2300309,Acopiara - CE,2019,462562
2300309,Acopiara - CE,2020,515638
2300309,Acopiara - CE,2021,564520
2300408,Aiuaba - CE,2018,112897
2300408,Aiuaba - CE,2019,129382
2300408,Aiuaba - CE,2020,151775
2300408,Aiuaba - CE,2021,151596
2300507,Alcântaras - CE,2018,76963
2300507,Alcântaras - CE,2019,81663
2300507,Alcântaras - CE,2020,91576
2300507,Alcântaras - CE,2021,98202
2300606,Altaneira - CE,2018,51200
2300606,Altaneira - CE,2019,58420
2300606,Altaneira - CE,2020,65822
2300606,Altaneira - CE,2021,74654
2300705,Alto Santo - CE,2018,155351
2300705,Alto Santo - CE,2019,182898
2300705,Alto Santo - CE,2020,209108
2300705,Alto Santo - CE,2021,232268
2300754,Amontada - CE,2018,439712
2300754,Amontada - CE,2019,516670
2300754,Amontada - CE,2020,536471
2300754,Amontada - CE,2021,665472
2300804,Antonina do Norte - CE,2018,54721
2300804,Antonina do Norte - CE,2019,64406
2300804,Antonina do Norte - CE,2020,68907
2300804,Antonina do Norte - CE,2021,78953
2300903,Apuiarés - CE,2018,104223
2300903,Apuiarés - CE,2019,113872
2300903,Apuiarés - CE,2020,112397
2300903,Apuiarés - CE,2021,120978
2301000,Aquiraz - CE,2018,1932049
2301000,Aquiraz - CE,2019,2632144
2301000,Aquiraz - CE,2020,3375728
2301000,Aquiraz - CE,2021,3854310
2301109,Aracati - CE,2018,1137552
2301109,Aracati - CE,2019,1406372
2301109,Aracati - CE,2020,1479940
2301109,Aracati - CE,2021,1706691
2301208,Aracoiaba - CE,2018,200079
2301208,Aracoiaba - CE,2019,229871
2301208,Aracoiaba - CE,2020,262020
2301208,Aracoiaba - CE,2021,266422
2301257,Ararendá - CE,2018,80503
2301257,Ararendá - CE,2019,84732
2301257,Ararendá - CE,2020,88851
2301257,Ararendá - CE,2021,106784
2301307,Araripe - CE,2018,149593
2301307,Araripe - CE,2019,170052
2301307,Araripe - CE,2020,190607
2301307,Araripe - CE,2021,207982
2301406,Aratuba - CE,2018,131893
2301406,Aratuba - CE,2019,125472
2301406,Aratuba - CE,2020,157991
2301406,Aratuba - CE,2021,151645
2301505,Arneiroz - CE,2018,55550
2301505,Arneiroz - CE,2019,58792
2301505,Arneiroz - CE,2020,66320
2301505,Arneiroz - CE,2021,70224
2301604,Assaré - CE,2018,167912
2301604,Assaré - CE,2019,196575
2301604,Assaré - CE,2020,273547
2301604,Assaré - CE,2021,237259
2301703,Aurora - CE,2018,190049
2301703,Aurora - CE,2019,209641
2301703,Aurora - CE,2020,214720
2301703,Aurora - CE,2021,216792
2301802,Baixio - CE,2018,57803
2301802,Baixio - CE,2019,55414
2301802,Baixio - CE,2020,64557
2301802,Baixio - CE,2021,67541
2301851,Banabuiú - CE,2018,163626
2301851,Banabuiú - CE,2019,183515
2301851,Banabuiú - CE,2020,209737
2301851,Banabuiú - CE,2021,260031
2301901,Barbalha - CE,2018,873316
2301901,Barbalha - CE,2019,1057319
2301901,Barbalha - CE,2020,1198003
2301901,Barbalha - CE,2021,1345205
2301950,Barreira - CE,2018,161614
2301950,Barreira - CE,2019,183368
2301950,Barreira - CE,2020,206859
2301950,Barreira - CE,2021,240016
2302008,Barro - CE,2018,177370
2302008,Barro - CE,2019,194427
2302008,Barro - CE,2020,223902
2302008,Barro - CE,2021,242027
2302057,Barroquinha - CE,2018,102923
2302057,Barroquinha - CE,2019,110078
2302057,Barroquinha - CE,2020,123789
2302057,Barroquinha - CE,2021,133335
2302107,Baturité - CE,2018,339485
2302107,Baturité - CE,2019,390763
2302107,Baturité - CE,2020,417281
2302107,Baturité - CE,2021,448272
2302206,Beberibe - CE,2018,745425
2302206,Beberibe - CE,2019,873849
2302206,Beberibe - CE,2020,956497
2302206,Beberibe - CE,2021,1059006
2302305,Bela Cruz - CE,2018,244724
2302305,Bela Cruz - CE,2019,268137
2302305,Bela Cruz - CE,2020,268264
2302305,Bela Cruz - CE,2021,322244
2302404,Boa Viagem - CE,2018,395707
2302404,Boa Viagem - CE,2019,469723
2302404,Boa Viagem - CE,2020,508266
2302404,Boa Viagem - CE,2021,539218
2302503,Brejo Santo - CE,2018,515259
2302503,Brejo Santo - CE,2019,677365
2302503,Brejo Santo - CE,2020,709051
2302503,Brejo Santo - CE,2021,817034
2302602,Camocim - CE,2018,589611
2302602,Camocim - CE,2019,718819
2302602,Camocim - CE,2020,737463
2302602,Camocim - CE,2021,839500
2302701,Campos Sales - CE,2018,201810
2302701,Campos Sales - CE,2019,267501
2302701,Campos Sales - CE,2020,309895
2302701,Campos Sales - CE,2021,292357
2302800,Canindé - CE,2018,655467
2302800,Canindé - CE,2019,888885
2302800,Canindé - CE,2020,882668
2302800,Canindé - CE,2021,911356
2302909,Capistrano - CE,2018,178074
2302909,Capistrano - CE,2019,154909
2302909,Capistrano - CE,2020,190414
2302909,Capistrano - CE,2021,176809
2303006,Caridade - CE,2018,129629
2303006,Caridade - CE,2019,154519
2303006,Caridade - CE,2020,181529
2303006,Caridade - CE,2021,186169
2303105,Cariré - CE,2018,155243
2303105,Cariré - CE,2019,163447
2303105,Cariré - CE,2020,175185
2303105,Cariré - CE,2021,193105
2303204,Caririaçu - CE,2018,205795
2303204,Caririaçu - CE,2019,209969
2303204,Caririaçu - CE,2020,248330
2303204,Caririaçu - CE,2021,253127
2303303,Cariús - CE,2018,141766
2303303,Cariús - CE,2019,144539
2303303,Cariús - CE,2020,164688
2303303,Cariús - CE,2021,180984
2303402,Carnaubal - CE,2018,121779
2303402,Carnaubal - CE,2019,131300
2303402,Carnaubal - CE,2020,153577
2303402,Carnaubal - CE,2021,166772
2303501,Cascavel - CE,2018,751069
2303501,Cascavel - CE,2019,919612
2303501,Cascavel - CE,2020,958315
2303501,Cascavel - CE,2021,1074377
2303600,Catarina - CE,2018,121876
2303600,Catarina - CE,2019,118973
2303600,Catarina - CE,2020,139921
2303600,Catarina - CE,2021,154108
2303659,Catunda - CE,2018,82305
2303659,Catunda - CE,2019,113083
2303659,Catunda - CE,2020,104550
2303659,Catunda - CE,2021,112081
2303709,Caucaia - CE,2018,5069517
2303709,Caucaia - CE,2019,6915884
2303709,Caucaia - CE,2020,7171082
2303709,Caucaia - CE,2021,10414373
2303808,Cedro - CE,2018,186986
2303808,Cedro - CE,2019,205687
2303808,Cedro - CE,2020,224930
2303808,Cedro - CE,2021,247325
2303907,Chaval - CE,2018,84012
2303907,Chaval - CE,2019,95474
2303907,Chaval - CE,2020,101907
2303907,Chaval - CE,2021,110318
2303931,Choró - CE,2018,82146
2303931,Choró - CE,2019,124553
2303931,Choró - CE,2020,176741
2303931,Choró - CE,2021,178989
2303956,Chorozinho - CE,2018,357096
2303956,Chorozinho - CE,2019,287660
2303956,Chorozinho - CE,2020,337759
2303956,Chorozinho - CE,2021,260273
2304004,Coreaú - CE,2018,151088
2304004,Coreaú - CE,2019,175912
2304004,Coreaú - CE,2020,191954
2304004,Coreaú - CE,2021,225090
2304103,Crateús - CE,2018,700368
2304103,Crateús - CE,2019,852098
2304103,Crateús - CE,2020,893115
2304103,Crateús - CE,2021,952649
2304202,Crato - CE,2018,1377807
2304202,Crato - CE,2019,1759506
2304202,Crato - CE,2020,1723583
2304202,Crato - CE,2021,1871587
2304236,Croatá - CE,2018,142075
2304236,Croatá - CE,2019,179296
2304236,Croatá - CE,2020,206457
2304236,Croatá - CE,2021,224437
2304251,Cruz - CE,2018,228764
2304251,Cruz - CE,2019,285697
2304251,Cruz - CE,2020,291984
2304251,Cruz - CE,2021,372662
2304269,Deputado Irapuan Pinheiro - CE,2018,63751
2304269,Deputado Irapuan Pinheiro - CE,2019,73557
2304269,Deputado Irapuan Pinheiro - CE,2020,88184
2304269,Deputado Irapuan Pinheiro - CE,2021,100883
2304277,Ereré - CE,2018,52201
2304277,Ereré - CE,2019,57429
2304277,Ereré - CE,2020,67199
2304277,Ereré - CE,2021,80690
2304285,Eusébio - CE,2018,2474145
2304285,Eusébio - CE,2019,3188297
2304285,Eusébio - CE,2020,3188942
2304285,Eusébio - CE,2021,3577747
2304301,Farias Brito - CE,2018,159465
2304301,Farias Brito - CE,2019,188454
